-0.007905224	-0.030152105	0.05149526	-0.26911774	-0.060330335	0.119383186	0.15132053	-0.04227841	-0.016237814	0.0049193976	-0.053824116	0.0037657584	0.24207239	0.03827012	0.0398318	-0.022256963
-0.021345459	-0.0066439444	0.099581555	-0.37358794	-0.05363194	0.28303367	0.17371532	-0.03209288	0.0776305	-0.05981175	0.008636489	0.055091195	0.26162955	0.013276467	0.03299421	0.048281714
-0.0139755	0.033802953	0.06617438	-0.3971372	-0.1235169	0.27706152	0.17306009	0.01757095	0.060776055	-0.102679834	0.035694525	0.10853762	0.22548442	0.05071857	0.014180739	-0.017991476
-0.039546143	-0.0029534735	0.059982207	-0.32710123	-0.12756078	0.23491077	0.17695837	-0.055682946	0.050424602	-0.058087405	0.019409481	0.03152418	0.20433812	0.0043193195	0.08588673	0.014411923
0.059147093	-0.05012835	-0.0002433699	-0.3120797	-0.13526131	0.107156724	0.17967321	-0.05102191	-0.046398744	-0.0139139965	-0.051399544	0.039299347	0.27624825	0.0238006	0.086329244	0.02421607
0.019511234	-0.002846587	0.070694484	-0.37691233	-0.035358623	0.23578314	0.17218779	-0.038647123	-0.023958668	-0.07970759	-0.014196325	0.09531412	0.19494735	-0.006738945	0.095976844	0.04354137
0.000501813	0.03402747	0.07499704	-0.34779555	-0.07288567	0.2257495	0.120417394	-0.024716735	0.00019451842	-0.07133948	-0.05233876	0.10196821	0.1787202	0.04337665	0.07944513	0.046785947
0.0420278	-0.07477169	0.06192416	-0.374538	-0.05419083	0.18882903	0.12541464	-0.023309862	-0.020829737	-0.010629275	-0.00466543	0.0070951157	0.19739677	-0.020202484	0.061284877	-0.004940278
-0.026186612	0.020691652	0.07158178	-0.34629166	-0.08316409	0.15881802	0.18227987	-0.046881914	-0.0113914125	-0.006853081	-0.06032652	0.104105815	0.22963955	0.04879717	0.06558089	0.06267266
-0.027190827	0.045166697	0.12292519	-0.3787903	0.004254735	0.24536003	0.12183494	0.025127511	0.073323205	-0.1130829	0.014877242	0.14755443	0.14549443	0.118131734	0.0010793384	-0.0696816
